121;0.007979721538732738
21;0.007730416677283951
245;0.007358795470543289
1531;0.005093494521364077
1367;0.002836343742433287
31;0.002536567022820909
80;0.002216151662374403
1040;0.0021820960813166055
254;0.002023185605124446
452;0.0019450872653596104
157;0.0016261563006280842
392;0.0016192477170353429
169;0.001609612838910741
100;0.001562846763084421
561;0.0014599522843568402
3870;0.0014438737496983327
997;0.001354229447854886
884;0.0012774654814605199
202;0.0012659707356487988
8;0.0012573067741981035
72;0.0012303075280825837
145;0.0011899749970022864
27;0.0010920173365053152
645;0.001082980111624303
490;0.0010625408597488323
2883;0.001050003568022906
81;0.0010263224599320604
942;0.001009990224292064
125;9.52160092357063E-4
247;9.401505553072812E-4
179;8.776316524937209E-4
337;8.776203641461923E-4
708;8.765155090083736E-4
1403;8.695793013757127E-4
484;8.574658747594992E-4
26;8.538946739189295E-4
152;8.524752326285225E-4
321;8.276532673970288E-4
15492;8.197152018528686E-4
242;8.11756111968358E-4
1964;7.868308559685164E-4
1043;7.851869149265961E-4
857;7.712558512331574E-4
1755;7.503383026950304E-4
1200;7.22572384353475E-4
15686;7.214651900368142E-4
281;7.118767336038887E-4
154;7.090398189040127E-4
16;7.029821633472806E-4
1365;7.022475164513544E-4
1153;7.003679929993937E-4
3692;6.874300461919079E-4
3120;6.814859899572038E-4
1158;6.811895632125573E-4
20;6.748279151948835E-4
69;6.597452942918105E-4
646;6.539633163206613E-4
559;6.481699067086149E-4
132;6.358482237431963E-4
271;6.341415278897316E-4
1370;6.323616351792289E-4
320;6.191515753305486E-4
177;6.184623919081141E-4
246;5.984161404522496E-4
946;5.914311738637061E-4
437;5.882884301730424E-4
3087;5.871949149714164E-4
713;5.865092165158138E-4
218;5.790036229148375E-4
1570;5.690041736161795E-4
36;5.661324149345834E-4
122;5.619656270017473E-4
1094;5.611039252537724E-4
389;5.596388958076793E-4
2100;5.577520459865662E-4
890;5.515245180603599E-4
277;5.506476255671254E-4
1712;5.481283207087635E-4
1203;5.471063133935241E-4
947;5.449250422207925E-4
2523;5.446971618836289E-4
553;5.415325899953156E-4
1506;5.394889064192182E-4
1831;5.38119718081584E-4
794;5.318970117888956E-4
124;5.281585707698546E-4
3749;5.218760155408453E-4
1818;5.194921497721466E-4
5197;5.180234776173868E-4
4780;5.14781114817242E-4
388;5.143712230708961E-4
1455;5.13810648585409E-4
2114;5.124550200353926E-4
1154;5.092169861756716E-4
184;5.039803329789777E-4
